0,1,2,3,4,5,6,7,8,9,10,11,12
0.06747225679099463,0.03928235143406675,-0.024304196090652,0.023089633556891937,-0.05331626462576232,0.014335578843598313,-0.052183568716179754,0.5240142620596533,0.03212475925680856,-0.01399600339985425,0.5793512495589416,0.6077867979673267,0.5086559665382762
0.02289468000563394,-0.016210539507328627,-0.0035898934405586874,0.04240415191758994,-0.0263213887450075,-0.032034688178463874,-0.03304830052269775,-0.010651892943165375,0.011159854640776498,-0.021235700579884626,-0.04186928800754107,0.030042874158382436,0.03240797834970219
0.016014335087841627,0.074492303240492,0.0009484734706121875,0.03609491196945756,-0.009097967237809937,0.03599207319010531,0.009509946504511188,0.0066337587907883125,0.058828310975007625,0.03273799117603944,0.049333784841847306,0.05104369376385031,0.0636392220668935
0.027414930850826438,0.08304158845677588,0.037348951030287125,0.05160425261286457,0.05594313861601469,0.04502830554955925,0.017312557704738375,-0.0025470054476173123,0.03945335001894975,-0.005280710108763688,-0.01396817610661125,0.008646263897993375,0.004744081915160062
0.04688183563186675,0.04353286444584769,0.684438390996025,0.024314490862651313,0.6915504405069495,0.0648742309287975,0.062477721752982565,0.15152407447025726,0.0713729003008323,0.11955101384307776,0.038698648375501375,0.07662170053534863,0.047528470462916375
0.10605187627677369,0.04215050984712975,0.5689321785874489,0.8089134335268078,0.043386537097045375,0.6282599168495206,0.06853404733727195,-0.0027013969298761253,0.07847952857084062,0.10207889552424243,0.02699053775663925,0.09038574021206444,0.08888713961875849
0.06702922920539088,0.016266341181185813,0.03828156542430512,0.6663980216320642,0.7478473955361586,0.12030019490480101,0.07274937228224587,-0.016805066746952126,0.04126804390505387,0.1712243035997307,0.0169379371899025,0.1243553438489342,0.10595716386450738
0.06637731521984544,0.10869698026936489,0.048424617959461624,0.06281901591681294,0.06371965970975775,0.09359093887135737,0.05565539678279219,0.072667598633116,0.06292709641043225,0.07354131060018919,0.0172485625341445,0.11458741039623631,0.011091408387935375
0.10084485784344063,0.07690109820628119,0.14359781663128676,0.11981846661367032,0.13790906246188725,0.111924705928732,0.15406641198390855,0.05213202788792112,0.1746334848345632,0.022716629186141313,0.0253855093116595,0.05585280680292956,-0.015749632475001687
0.08440027457289775,0.08738940925863357,-0.009377633767353438,0.11076465935739188,0.03382056569273925,-0.06105761713720788,0.08087299850029869,0.07542880600724275,0.09517518078728138,0.07067164564449331,0.04152270325242344,0.04575576164499437,0.007422468077951062
0.015445624583572124,0.113579284853349,0.07139055016722294,0.07988973844768932,0.08997307752248938,0.21562693361574237,0.14608222911057564,0.0899919286388817,0.03280705551294444,0.0015268675585144373,0.6710393212124011,0.6257795382535214,0.6301561607664397
0.11905734962330156,0.0811455878909162,0.0450307198602595,0.04510236390925731,0.1935159251704377,0.12549666836473958,0.5028004966941846,0.38381890475783553,0.9329434532934132,0.4878219551475649,0.5834709987042519,0.9194810043069435,0.6119553949185885
0.05026996604853725,0.01743785322289469,0.07199245836711388,0.0943782038469365,0.085979845111106,1.4592147792188914,1.4320262965795916,0.7634938206544994,0.8010929528316524,0.6425668794302464,0.5962999499657772,0.5315017481933992,0.600994076820296
